user_id,/features/mobile,/,/about,/features/web,/tutorial/intro,/tutorial/step-one,/signup,/features,/tutorial/step-two,/features/desktop,/tutorial/step-three,/pricing,/tutorial/step-four,/tutorial/end
6610,,13,,,,,,,,,,,,
6705,4,6,,,1,19,9,,6,,3,,7,9
6496,,19,,,,,,,,,,,,
6708,,13,,,,,,12,,,,,,
6666,,3,20,4,10,3,5,,17,6,20,,15,
6679,,7,,,16,10,10,,14,,15,,2,6
6603,2,1,,,,,,,,,,,,
6533,,1,,,,,1,2,,1,,,,
6814,6,10,,,10,2,12,,7,20,4,,15,19
6607,,19,,,5,5,7,,1,,2,,1,17
6882,16,2,,,,,,,,,,,,
6485,,1,,,,,,,,,,,,
6749,,8,,,2,6,15,,7,15,3,,11,
6736,,9,,6,,,17,,,,,,,
6785,,8,,,6,9,19,,5,,18,,11,2
6870,,11,,,15,10,15,,,19,,,,
6471,,3,,,,,8,5,,,,,,
6676,,9,,,7,12,9,,8,,,,,
6793,,1,,,,,,,,,,,,
6466,18,13,,,18,13,20,5,,,,,,
6653,,11,2,,19,13,4,,6,,2,,10,18
6521,,14,,,19,19,8,,5,18,11,,9,12
6652,,6,,,10,18,1,,15,14,17,,9,16
6852,,4,,,,,,,,,,,,
6673,10,1,,15,1,8,20,,16,,19,,6,7
6740,8,13,,,,,20,,,,,,,
6495,,17,,,,,,,,,,,,
6866,5,1,,,,,1,,,,,,,
6649,,5,,,10,6,15,,,,,14,,
6732,,14,,12,14,4,11,14,13,,15,,,
6808,7,18,,,19,3,14,,7,11,19,,1,7
6880,,2,,,,,2,,,,,,,
6839,,19,,,14,14,8,,,7,,,,
6869,,1,,,,,,,,,,,,
6478,,13,,4,19,,2,,,,,,,
6865,16,14,,,1,,5,,,,,,,
6538,,2,,,5,8,14,,8,,15,,3,20
6644,,6,,,,,12,9,,,,,,
6523,,2,,,19,13,8,9,6,,12,,,
6569,,12,,,19,16,4,,18,5,,,,
6786,,10,,,,,,,,,,,,
6586,,1,,,,,10,,,,,,,
6472,,2,,,,,,,,,,,,
6797,,14,,,12,9,5,16,19,,8,7,6,11
6548,,8,,7,7,2,4,5,7,,13,,17,8
6859,,9,,,,,,,,,,,,
6579,,5,,,,,,,,,,,,
6528,,2,14,,11,7,20,2,1,,,,,
6658,,3,,,,,,,,,,,,
6545,,7,,,,,7,,,,,,,
6675,,15,,,,,,,,,,,,
6671,,11,,,,,,,,,,,,
6462,,16,,9,,,20,,,,,,,
6534,13,5,17,14,14,1,20,,17,17,,,,
6739,4,16,,15,13,15,8,16,13,,16,,4,
6751,,16,,,15,,10,,,,,,,
6492,,7,,,,,5,,,5,,,,
6562,,11,,,10,12,11,13,,,,,,
6735,,6,,,15,7,7,,7,10,,,,
6584,,8,,,14,16,4,,17,,7,,8,2
6641,,2,,,,,2,,,1,,,,
6748,,2,12,,13,16,8,,,,,1,,
6654,,19,,,19,12,4,,18,,14,,7,20
6667,,13,,,11,19,6,,11,,9,,6,15
6836,,14,3,,3,8,20,,9,,2,,,
6860,19,16,,,3,,13,10,,,,,,
6468,,1,,,,,,,,,,,,
6832,19,20,,9,,,16,,,2,,,,
6677,,3,,19,6,4,19,,,,,,,
6835,2,1,,,,,2,,,2,,,,
6849,,6,,,,,11,3,,,,,,
6838,,2,,2,,,1,,,2,,,,
6560,,18,,,,,11,,,9,,5,,
6804,,16,,,4,8,3,,20,2,,,,
6535,,15,,,14,8,5,,1,,12,,1,11
6704,,4,,13,18,7,8,,18,11,17,,15,10
6680,,3,,,15,,5,,,13,,,,
6476,2,15,,,8,,9,,,2,,,,
6729,,15,,,2,1,7,,13,,16,,18,17
6456,18,1,,,16,,4,7,,16,,,,
6599,,17,,,,,,,,,,,,
6722,,1,,,15,6,16,,18,,16,,19,14
7202,,12,,,,,,,,,,,,
6991,11,14,,,4,2,1,,17,,15,,6,
6996,,5,,,,,,,,,,,,
6942,20,17,,,,,7,,,10,,,,
6977,,17,,,5,12,8,18,,,,,,
7134,20,5,,,,,,,,,,,,
7203,19,4,,,,,,20,,,,20,,
7210,1,7,,,16,,14,,,,,,,
6939,,16,,,,,17,,,14,,,,
7081,,5,,,4,9,8,17,18,5,5,,19,
7195,16,17,,,14,18,19,,14,13,2,,17,3
7217,,10,11,,9,14,20,,9,18,19,,,
7084,,2,,9,11,,6,,,,,,,
7107,,18,,14,,,7,,,,,7,,
6997,17,12,,,8,13,5,,,,,,,
6995,,13,2,,2,17,14,,13,,1,,20,3
6886,,2,,,,,,,,,,,,
6932,,10,,,20,8,14,,3,,14,,,
7222,,20,,,5,10,12,8,,,,,,
7095,,11,,,13,3,4,15,,,,12,,
7185,3,1,,,19,5,19,6,20,10,1,,,
7094,,10,,15,19,4,3,,7,,12,,2,13
7171,,19,,,6,,13,16,,,,,,
7051,,16,,,,,8,,,,,,,
7042,,6,,,,,,,,,,,,
7126,,9,,2,18,4,3,18,12,,4,,,
7041,,1,16,,3,17,20,7,5,,14,,8,15
6989,14,15,,,,,,,,,,,,
7106,,1,,,,,1,,,,,,,
6931,,10,,,,,,,,,,,,
7030,10,13,,6,,,2,,,,,2,,
7079,,9,,11,,,,4,,,,,,
6925,10,10,,,2,4,10,,12,,14,,9,3
7216,,17,,,,,,,,,,,,
7192,,2,,,,,2,1,,,,,,
7116,,2,,,,,2,,,,,,,
7199,,2,,4,10,7,7,,18,,10,,,
6924,,12,,,6,9,5,,14,,14,,11,3
7122,,3,,,,,,,,,,,,
7119,,4,,17,19,,10,,,,,,,
7050,,7,3,11,2,11,17,2,19,14,3,,1,11
6953,,2,,15,,,14,,,,,,,
7113,,2,,,13,10,2,12,14,,,,,
6927,,2,,,,,,,,,,,,
6984,,14,,,,,,,,,,,,
7160,,16,,,,,20,,,,,,,
7109,13,3,,3,,,19,17,,,,,,
7001,,1,,,,,2,,,,,,,
7125,,18,,,,,,,,,,,,
6934,,17,,,,,,,,,,,,
7127,,15,,,2,,17,,,,,,,
6936,1,1,,,,,1,1,,,,,,
7004,,16,16,,,,7,,,,,,,
7115,13,15,,,8,,9,,,,,,,
7209,,2,1,,,,1,,,,,,,
6917,,16,12,,,,,,,,,,,
7020,8,16,,5,,,12,,,,,,,
6921,,3,,,,,20,,,1,,,,
6923,,6,,,,,2,,,,,,,
6922,,17,,,1,17,6,,14,,,,,
6914,,3,,,11,17,1,,15,,13,,9,3
7027,4,8,,,,,,,,,,,,
7142,,10,,,,,,,,,,,,
7064,,1,,,,,1,,,,,,,
7091,3,13,,,4,15,3,,,,,,,
7070,10,3,,15,5,12,10,,20,,3,4,7,11
7098,,9,,,17,7,10,18,,,,,,
7055,,9,,,,,,,,,,,,
7174,6,16,,,,,13,,,,,,,
6998,4,2,,,,,3,,,,,,,
7054,,13,,,,,18,16,,,,,,
7187,8,2,,15,,,,,,,,,,
7011,15,5,,6,,,1,,,,,,,
6929,,14,,,3,20,5,,18,,,,,
7105,,1,,,,,2,,,,,,,
7057,,15,,,3,16,16,,1,,5,,2,15
6967,,2,,14,3,1,10,16,11,5,,3,,
7053,,9,,8,6,19,9,11,16,,15,,15,9
6988,,7,,14,14,3,3,10,14,,13,,19,11
7159,,4,,,,,,,,,,,,
7181,,16,,15,5,20,10,,17,,16,,16,
6964,,16,,,,,2,,,5,,,,
6949,,1,,7,19,6,19,,5,6,14,,15,
7348,,18,,,7,17,5,,15,5,,,,
7413,6,7,,6,6,1,1,3,,,,,,
7357,,17,,12,18,19,16,,11,6,,,,
7243,,17,,,19,,16,,,,,,,
7367,,8,,,,,,,,,,,,
7314,,14,,20,,,4,,,9,,,,
7338,,10,,14,13,3,5,,2,11,2,,10,10
7281,,7,,,,,,,,,,,,
7403,,7,,,10,12,20,16,,12,,,,
7317,7,10,,,,,14,,,,,,,
7227,17,20,,,14,4,18,,8,,5,,14,14
7378,,13,,,,,18,,,,,,,
7223,,12,,,7,15,19,,20,,,,,
7341,2,1,,,,,1,2,,2,,,,
7291,,5,,,,,,,,,,,,
7224,6,18,,4,,,11,8,,,,,,
7230,,18,,,,,6,,,,,,,
7299,12,17,,17,,,2,,,15,,15,,
7283,,1,,1,,,1,,,,,,,
7313,,12,,14,2,,4,,,6,,,,
7358,,1,,1,,,2,,,,,,,
7322,20,6,,,,,,3,,,,,,
7330,,15,,,,,,,,,,,,
7392,,7,,,20,18,14,,1,,20,12,6,7
7272,,10,,,,,,16,,,,,,
7302,7,6,,15,15,5,4,13,6,,17,,,
7395,,3,,,,,,,,,,,,
7327,,12,,,8,3,3,,1,20,18,,14,8
7417,,13,,20,4,14,9,,8,,11,16,6,12
7402,,5,,,,,16,,,18,,3,,
7285,,6,,,1,,19,,,,,,,
7277,,1,,,,,,,,,,,,
7292,,13,,18,,,20,,,3,,15,,
7289,,11,,12,14,,4,,,1,,,,
7361,,8,,,6,,2,,,,,,,
7345,18,17,,20,,,12,,,,,16,,
7407,,11,,,13,2,12,8,17,,3,,,
7351,,3,,,12,4,19,18,16,2,13,,5,20
7355,19,2,,,17,17,3,,12,11,18,,11,
7410,20,9,,,9,9,18,,8,,5,,12,3
7344,4,19,,,,,5,,,8,,1,,
7236,,2,,,,,2,,,,,,,
7295,,8,,,10,14,16,,9,,,,,
7316,9,16,,,2,,20,,,,,,,
7315,1,8,,,,,,,,,,,,
7354,,10,,19,14,16,11,,4,,,,,
7468,,7,,,6,5,17,,,,,,,
7481,8,13,2,,,,,,,,,,,
7486,,17,,,13,17,7,10,,4,,,,
7475,,18,,,,,,,,,,,,
7548,16,3,,,,,18,,,,,,,
7575,11,6,6,11,,,11,,,,,,,
7448,,1,,,,,,,,,,,,
7492,,3,,,5,14,8,,,,,,,
7558,,1,,1,,,2,,,,,,,
7445,16,8,,14,16,6,19,,8,,2,,14,9
7430,,2,,,,,19,19,,,,9,,
7545,,12,,1,15,15,4,,2,,5,18,14,20
7495,,19,,,18,1,18,,5,,,,,
7485,,16,,,,,15,,,4,,,,
7451,,14,,,,,,,,,,,,
7471,,13,,,12,20,3,,8,,2,,18,20
7529,,9,,10,,,4,,,,,,,
7520,,18,,,10,9,10,,10,,8,,13,4
7523,,15,,,12,,17,2,,,,,,
7573,,5,,,4,15,1,,14,,10,,5,7
7479,,2,,,4,,14,11,,18,,,,
7464,16,9,,6,1,4,5,,,,,,,
7473,,17,,12,,,17,16,,11,,,,
7531,,1,,,,,2,,,1,,,,
7551,,10,,,20,,1,,,,,,,
7482,,16,,12,1,5,20,,15,,,,,
7538,,7,,,,,19,,,,,,,
7476,,1,,,,,1,,,,,,,
7466,,2,,,,,2,,,,,,,
7563,,2,,,,,1,2,,,,,,
7478,,9,,,15,8,16,,19,,,,,
7781,10,11,,,,,10,,,,,,,
7877,,7,,,19,7,6,3,,6,,10,,
7590,,6,,,12,18,18,,5,,,4,,
7715,3,13,,,9,19,3,,4,,12,,7,2
7594,,10,,3,11,10,11,,,,,,,
7737,9,1,,,,,,,,,,,,
7936,,1,,2,,,2,,,,,,,
7669,,11,,,19,,4,,,,,,,
7991,4,17,,16,16,9,20,,5,,7,14,15,20
7978,,4,,17,14,4,19,,,,,,,
7623,,12,,,,,,,,,,,,
7818,4,18,,,15,,1,,,20,,7,,
7767,16,17,,5,,,6,,,,,19,,
7679,15,17,,2,16,20,6,,5,,8,,,
7690,2,1,,2,,,2,,,2,,,,
7890,,9,,,,,,,,,,,,
7741,,15,,,,,,,,,,,,
7732,6,15,,15,9,8,11,,3,,14,,3,11
8008,,1,,,9,5,7,,11,,,,,
7980,,16,,,,,,,,,,,,
8005,,4,,,,,13,,,,,,,
7673,15,5,,,18,16,4,,11,,9,,,
7693,,13,,,7,8,18,,2,,2,3,15,1
7651,,4,,,,,13,,,,,7,,
7661,,10,,,,,,,,,,,,
7983,,12,,,,,,,,,,,,
7662,,2,,7,7,8,7,,5,,,,,
7800,,18,,,,,,12,,,,,,
7703,,15,,,11,2,12,1,,,,,,
7758,,20,12,17,4,13,7,,13,,,,,
7804,2,18,,14,,,10,,,,,,,
7704,,19,,,1,20,14,,5,7,6,,9,1
7910,,1,,,,,1,,,,,2,,
7714,,5,,,8,8,15,11,2,,19,,14,11
7927,,14,,,13,,8,,,,,,,
7854,,20,,,,,,4,,,,14,,
7584,,16,,10,10,7,4,,,,,,,
7806,,13,,,,,,13,,,,,,
7886,,2,,,,,,,,,,,,
7998,,1,,4,19,12,15,,20,,12,,17,1
8003,15,9,,7,13,,2,,,,,,,
7657,,7,,,2,7,15,,1,18,15,,5,
7626,,1,,10,,,,,,,,,,
7755,,17,,,,,,,,,,,,
8004,,11,,3,20,,6,,,,,,,
7700,,17,18,,10,19,9,5,15,3,10,,8,6
7599,,2,,,,,6,9,,,,,,
7921,,5,,,,,,,,,,,,
7946,,1,,,,,1,,,1,,,,
7845,,6,,10,,,11,,,,,,,
7762,,4,,,,,,,,,,,,
7985,,5,,,16,11,9,3,11,10,5,,8,16
7864,16,9,,,,,12,8,,20,,,,
7821,,11,,,3,17,1,,,12,,,,
7971,,14,,,,,,4,,3,,,,
7994,,1,,,,,1,,,,,,,
7856,,2,,,,,2,,,,,,,
7835,,16,,,,,10,,,,,,,
7814,,13,,,1,18,13,,9,7,18,,,
7738,,9,,,10,,18,,,9,,,,
7650,,19,7,14,12,,20,,,11,,,,
7607,2,2,,1,,,1,1,,1,,,,
7803,,16,,,,,,,,,,,,
7993,11,8,,,8,,8,,,,,,,
7872,,1,,2,,,1,,,,,1,,
7959,,11,,,8,16,10,8,11,,3,,16,15
7654,,14,9,,10,,10,,,,,,,
7876,,10,10,,17,15,4,,17,9,,,,
7582,,19,,,,,,,,,,,,
7840,,2,,,,,,1,,,,,,
7602,,13,,,11,,16,,,,,,,
7676,4,18,,,17,,5,,,,,,,
7746,,1,,,11,4,1,,5,,4,8,4,
7596,,5,,,,,,,,,,,,
7724,,20,,,,,,,,,,,,
7873,,10,,,,,14,,,,,,,
7934,,1,,,,,,,,,,,,
7984,,2,,,,,1,,,,,,,
7606,,8,,,15,7,17,,,,,,,
7721,,15,,,,,,,,,,,,
7995,,20,,,,,4,5,,,,18,,
7862,,1,,,,,,,,,,,,
7849,,20,,,,,,,,,,,,
7587,,7,,,,,3,14,,2,,,,
7683,2,5,,,7,,18,,,19,,1,,
8001,,11,1,,12,7,7,,15,,,,,
7615,17,4,,,,,10,,,,,,,
7802,,2,,,,,2,,,1,,,,
7620,,11,,,,,,,,,,,,
7601,17,16,,13,,,20,,,,,,,
8013,,11,,13,14,,3,,,,,,,
7658,,1,,,,,,,,,,,,
7963,2,2,,,,,2,,,,,,,
7589,,7,,,,,,,,,,,,
7659,,2,,,,,2,2,,,,,,
7988,,5,,,2,14,13,,,,,,,
7833,18,19,,,2,19,16,,10,,14,,11,16
7727,1,2,,1,,,2,,,,,,,
7832,4,15,,,18,4,20,,15,10,20,,9,
7810,,16,,,3,,17,,,,,,,
7686,,1,,20,3,6,8,18,6,20,12,17,13,17
7805,,19,,,6,10,15,,15,,,,,
7931,,13,,,,,,,,,,,,
7595,,7,,1,8,18,6,,,,,,,
7867,,14,,,16,8,20,,,18,,5,,
7966,,18,,,,,11,3,,,,,,
7668,,10,,,10,,10,10,,,,,,
7987,,2,,,,,,,,,,,,
7964,,9,,,12,13,6,,6,18,6,,4,
7792,,19,,4,4,2,19,,,12,,,,
7855,,20,,,,,,,,,,,,
7932,,18,,,8,11,2,,10,,,,,
7751,,19,,,,,,,,,,,,
7666,10,5,,2,18,5,12,3,15,,11,,1,11
7749,,17,,,13,,2,,,,,,,
7612,,2,,8,,,9,,,,,,,
7801,,18,,,14,10,4,10,4,,,4,,
7811,,2,,5,9,17,16,,14,,,,,
7648,,7,,,,,,13,,,,,,
7939,20,13,,,,,,8,,,,,,
378,,7,,,,,,,,,,,,
354,,9,,,,,3,,,,,,,
459,,20,,,,,,13,,,,,,
199,,13,,,,,,17,,,,,,
270,,2,,,,,,,,,,,,
395,,3,,,5,14,15,,,,,,,
125,,14,,,,,1,,,,,,,
101,,19,,,,,,,,,,,,
118,,9,,,,,,,,,,,,
188,,17,,,,,,,,,,,,
8,,3,,,12,,13,,,,,,,
105,,6,,,12,,10,,,,,,,
129,,16,,,,,,,,,,,,
202,,1,,,,,,,,,,,,
11,,13,,,,,,,,,,,,
87,,10,,,,,,,,,,,,
246,,4,,,,,,,,,,,,
300,,20,,8,,,,,,16,,,,
263,,6,,,,,,,,,,,,
388,,20,,,,,,,,,,,,
103,,14,,11,,,,,,,,,,
233,,1,,,,,,,,,,,,
333,,1,,,,,,,,,,,,
381,,2,,,,,,,,,,,,
385,,2,,,,,,,,,,,,
67,,20,,,,,,,,,,,,
320,,13,,,,,,,,,,,,
418,,18,,15,,,,,,,,,,
142,,12,,,,,,,,,,,,
313,,6,13,,,,,,,,,,,
617,,4,,,,,,,,,,,,
576,,1,,,,,,,,,,,,
540,,9,,,,,,,,,,,,
641,,1,,,,,,,,,,,,
485,,2,,,,,,,,,,,,
550,,2,,,,,,,,,,,,
502,,18,,,,,,,,,,,,
520,,6,,,,,,,,,,,,
489,,14,,,,,,,,,,,,
644,,16,,,,,,,,,,,,
495,,16,,,8,15,15,,13,,,,,
599,,20,,,,,,,,,,,,
623,,17,,,,,,,,,,,,
605,12,4,,14,,,,,,,,,,
593,,5,,,,,,,,,,,,
897,,3,,,,,,,,,,,,
1115,,14,,,10,5,8,,10,,,,,
796,,9,,,,,,,,,,,,
668,,15,,,14,1,4,,,,,,,
767,9,2,,8,,,,,,,,,,
883,,2,,,,,1,,,,,,,
651,,4,,,,,,,,,,,,
855,,13,,,,,,,,,,,,
1014,,20,,,,,11,,,,,,,
762,,10,,,,,,,,,,,,
757,,7,,1,,,,11,,,,,,
752,,2,,,,,,,,,,,,
661,,2,,,,,,,,,,,,
973,,5,,,,,,,,,,,,
724,,12,,,,,,,,,,,,
1122,,9,,,3,14,9,,3,,,,,
879,,9,,5,,,,,,,,,,
886,,13,,,,,,,,,,,,
866,,19,,,,,,,,,,,,
983,,2,,,,,,,,,,,,
976,,14,,19,,,,,,19,,,,
765,,18,,,,,,,,,,,,
1077,,20,,,,,,,,,,,,
963,,5,,,,,,,,,,,,
948,,1,,,,,,11,,,,,,
1008,,2,,,,,,,,,,,,
1458,,20,,,,,,,,,,,,
1287,,1,,,,,,,,,,,,
1139,,8,,,,,,,,,,,,
1328,,14,,,,,,15,,,,,,
1274,,9,,,,,,,,,,,,
1199,2,12,,,,,,,,,,,,
1198,,5,,,,,,,,,,,,
1448,,3,,,,,,,,,,,,
1195,,6,8,,,,,,,,,,,
1229,,1,,,,,,,,,,,,
1392,,4,,,3,20,3,,,,,,,
1270,,12,,,,,,,,,,,,
1233,,18,,,,,,,,,,,,
1373,1,2,,,,,,,,,,,,
1185,,19,,,,,,,,,,,,
1263,,16,,,,,,,,,,,,
1326,,11,,,,,,,,,,,,
1202,,18,,,,,,,,,,,,
1347,,17,,,,,,,,,,,,
1622,1,1,,,,,,,,,,,,
1519,,17,,,,,,,,,,,,
1489,,17,,,,,5,,,,,,,
1630,,13,,,,,,,,,,,,
1593,,18,,,,,,,,,,,,
1748,,17,,,,,,,,,,,,
1502,,14,,,,,,,,,,,,
1654,,6,,,,,,,,,,,,
1678,,20,,,,,9,,,,,,,
1752,,6,,,,,3,,,,,,,
1478,2,16,,18,,,,,,,,,,
1796,,10,,,19,,7,,,,,,,
1724,,20,,,,,,,,,,,,
1731,,18,,,,,,,,,,,,
1745,,1,,,,,,,,,,,,
1526,,1,11,,,,,,,,,,,
1533,,11,,,18,,16,,,,,,,
1789,,12,,,,,,,,,,,,
1523,,9,,,,,,,,,,,,
1661,,1,,,,,,,,,,,,
1634,,2,,,,,,,,,,,,
1583,,11,,,,,,11,,,,,,
1599,,19,,,,,,,,,,,,
1832,,15,,,,,,,,,,,,
1971,19,7,,,,,,19,,,,,,
2008,,4,7,,16,,6,,,,,4,,
2032,,19,,,,,,,,,,,,
1914,,11,,,,,,,,,,,,
2021,,16,,,,,,,,,,,,
1970,,11,,,,,,,,,,,,
2031,,6,,,,,,,,,,,,
1980,,11,,,,,,,,,,,,
1897,,10,,,,,,,,,,,,
2025,,17,,,,,5,,,,,,,
1996,,7,,13,,,,,,,,,,
2042,,1,,,,,,,,,,,,
2014,,15,,,,,,,,,,,,
1927,,2,,,,,,,,,,,,
2258,,14,,,,,,15,,,,,,
2277,,3,,,,,,,,,,,,
2308,,12,,,,,,,,,,,,
2201,,16,,,,,,,,,,,,
2076,,3,,,,,,,,,,,,
2305,,1,,,,,,,,,,,,
2228,,8,,,,,,,,,,,,
2325,,9,,,,,2,,,,,,,
2312,,16,,,,,,,,,,,,
2329,,17,,,,,,,,,,,,
2097,,1,,,,,,,,,,2,,
2211,,1,,,,,,,,,,,,
2090,,3,,,,,,,,,,,,
2281,,1,,,,,,,,,,,,
2298,,19,,14,,,,,,,,,,
2335,,8,,,5,,3,,,,,,,
2208,,3,,,5,13,7,,,,,,,
2058,,11,,,,,,14,,,,,,
2093,,7,,,,,,,,,,,,
2221,,4,,,,,,,,,,,,
2356,,14,,,,,,,,,,,,
2399,1,2,,,,,,,,,,2,,
2470,,19,,,,,3,,,,,8,,
2405,,4,,,,,,,,,,,,
2412,,18,,,,,,,,,,,,
2366,,7,,,,,17,,,,,,,
2595,,11,,,,,10,,,,,,,
2460,,6,,,16,18,17,,,,,,,
2443,,8,,,20,,18,,,,,,,
2570,,14,,6,,,,,,9,,,,
2409,,19,,,,,,,,,,,,
2564,,10,,,,,,,,,,,,
2457,,3,,,,,,,,,,,,
2494,,16,,,,,,,,,,,,
2612,,3,,,,,,,,,,,,
2439,,2,,,,,,,,,,,,
2750,,5,,,,,,,,,,,,
2730,,8,,,,,,,,,,,,
2740,,2,,,,,,,,,,,,
2823,10,8,,,,,,,,,,,,
2777,,9,,16,,,,,,,,12,,
2706,,3,12,,,,,,,,,,,
2733,,14,,,,,,,,,,,,
2744,,1,,,10,19,14,,3,,,,,
2622,,16,,,,,,,,,,,,
2672,,12,,,,,,,,,,,,
2681,,18,,9,,,,,,,,,,
2615,,8,,,,,,,,,,,,
2955,,10,,,,,,,,,,,,
3003,,8,,,18,,11,,,,,,,
2996,,3,,,,,,,,,,,,
3055,,14,,,,,,,,,,,,
3067,,19,,4,,,,16,,,,,,
2993,,12,,,,,,,,,,,,
3073,,10,,,,,,,,,,,,
3059,,3,,,,,,,,,,,,
2972,,6,,,,,,,,,,,,
2858,,1,,,,,2,,,,,1,,
2861,,17,,,,,,,,,,,,
3080,,10,,,3,19,20,,,,,17,,
2975,,5,,,,,,,,,,,,
3024,,16,,,,,,20,,,,,,
2938,,3,,,,,,,,,,,,
3036,,16,,,,,,2,,,,,,
3013,,17,,,,,,,,,,,,
2854,,1,,,,,,,,,,,,
3107,,13,1,,18,18,14,,8,,,,,
3318,,3,,,,,,,,,,,,
3117,,12,,,,,,,,,,,,
3097,,15,,,,,,,,,,,,
3146,,14,,,,,,,,,,,,
3189,17,10,,,,,,,,,,,,
3299,,1,2,,,,,1,,,,,,
3274,,6,,5,,,,,,,,,,
3204,,20,,,,,,,,,,,,
3235,,5,,,,,,,,,,,,
3207,,7,,,19,,18,,,,,,,
3153,,17,,,,,,,,,,,,
3685,,12,,,,,,,,,,,,
3342,,10,,,,,,,,,,,,
3356,,5,,,,,,,,,,,,
3520,,3,,,,,,,,,,,,
3477,,16,,,,,,,,,,,,
3360,,3,,,,,,,,,,,,
3331,,3,,10,,,,,,9,,19,,
3629,,6,,,,,,,,,,,,
3709,17,11,,1,,,,,,,,,,
3419,,6,,,,,,,,,,,,
3363,,16,,,,,13,,,,,,,
3422,,2,,,,,,,,,,,,
3359,,13,,,,,,,,,,,,
3332,,10,,,,,,,,,,,,
3457,,6,,,,,,,,,,,,
3336,,8,,,,,,,,,,,,
3720,,3,,,,,,,,,,,,
3491,,4,,,,,,,,,,,,
3353,,2,,,,,1,,,,,,,
3592,,7,,,3,20,19,,,,,,,
3467,,18,,,10,3,5,,,,,,,
3626,,1,,,,,,,,,,,,
3564,,7,,,,,,,,,,,,
3322,,2,,,,,1,,,,,,,
3537,,17,,,,,,,,,,,,
3561,,20,,,,,,,,,,,,
3609,,18,,,,,,,,,,,,
3366,,15,,,12,,9,,,,,,,
3656,,15,,,,,,11,,,,,,
3730,,20,,,,,,,,,,,,
3405,,14,,,,,,,,,,,,
3740,,1,,,,,13,,,,,,,
3484,,19,,,1,1,15,,17,,,,,
3578,,2,,,,,,,,,,,,
4037,,9,,,,,,18,,,,,,
3754,,1,,,,,19,,,,,,,
4122,,4,,,,,,,,,,,,
3747,,1,,,,,,,,,,,,
3757,,6,,,,,,,,,,,,
4059,,1,,,,,,,,,,,,
3951,,6,,,,,,,,,,,,
3854,,16,,,,,,,,,,,,
3764,,5,,,,,,,,,,,,
4055,,1,,,,,,,,,,,,
3962,,11,,,,,,,,,,,,
4118,,16,,,,,,,,,,,,
4080,,4,,,,,,,,,,,,
3813,,1,,,,,,,,,,,,
3975,,7,,1,,,,,,18,,10,,
3928,,12,,,,,,,,,,,,
4049,,1,,,,,,,,,,,,
3976,,18,,,,,,,,,,,,
3934,,4,,,,,,,,,,,,
4076,17,14,,,,,,,,16,,,,
3986,,6,,,,,,,,,,,,
3999,,1,,,,,,,,,,,,
4149,,11,,,,,,,,,,,,
3844,,17,,,,,11,,,,,,,
3882,,10,,,19,5,9,,,,,,,
3872,,4,,,,,,,,,,,,
4052,,7,,,,,,,,,,,,
4085,1,2,,3,,,,,,,,,,
3972,,16,,,12,20,19,,14,,,,,
4139,,1,,,,,,,,,,,,
4093,,5,,,,,,,,,,,,
4215,,4,,,,,,,,,,,,
4233,1,20,,3,,,,,,,,,,
4264,,2,,,,,1,,,,,1,,
4209,,7,,,,,,,,,,,,
4287,,19,,,,,,,,,,,,
4218,19,5,,16,,,,,,,,16,,
4345,9,8,,17,,,,14,,,,,,
4347,,1,,,,,,,,,,,,
4402,,3,,,,,,,,,,,,
4509,,14,,,,,12,,,,,,,
4373,,14,,2,,,,,,,,,,
4506,,17,,,12,16,5,,,,,,,
4599,,13,,,,,,,,,,,,
4368,,11,,,,,,,,,,,,
4465,,16,,,,,,,,,,,,
4516,,18,,,,,,,,,,,,
4540,,16,,,19,,6,,,,,,,
4419,,11,,,15,17,14,,,,,,,
4543,,1,,,,,,,,,,,,
4364,,1,,,,,,,,,,,,
4513,,1,,,,,1,,,,,,,
4592,2,2,,,,,,,,2,,,,
4590,12,4,,,,,,,,,,,,
4361,,10,,,,,,,,,,,,
4596,,12,,,,,,,,,,,,
4520,,2,19,,,,,,,,,,,
4622,18,12,,,,,,,,,,,,
4672,,2,,,,,,,,,,,,
4658,,16,,,10,,7,,,,,,,
4613,,13,,,,,,,,,,,,
4728,,4,,,,,,,,,,,,
4682,,11,,,,,,,,,,,,
4786,,4,,,,,,,,,,,,
5146,,1,,,,,16,,,,,,,
5108,,2,,,,,,,,,,,,
4803,,5,,,,,,,,,,,,
4983,,11,,,,,,,,,,,,
4796,,12,,,,,,,,,,,,
5170,,15,,,,,,,,,,,,
5049,,9,,,,,,,,,,,,
5031,,4,,,8,20,5,,3,,,,,
4893,,10,,,,,,,,,,,,
4907,,2,,,,,,,,,,,,
4931,,8,,,,,,,,,,,,
5008,,2,,,,,,,,,,,,
4941,,19,,,,,3,,,,,,,
4799,,14,,,,,,,,,,,,
5045,,19,,,2,,10,,,,,,,
4779,,2,,,,,,,,,,,,
5038,,8,,,,,,,,,,,,
5160,,13,,,,,,,,,,,,
5059,,10,,,18,,18,,,,,,,
5163,,2,,,,,1,,,,,18,,
4800,,8,,,,,,,,,,,,
5023,,19,15,,,,,12,,,,,,
5173,,8,,,,,,,,,,,,
5011,,16,,,,,,,,,,,,
4782,,2,,,,,2,,,,,,,
4862,,14,,,,,,,,,,,,
4813,,8,,,,,,,,,,,,
